user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,label,cleaned_text,sentiment,topic,misinformation_label
UNSW,"Sydney, Australia","Official #UNSW account, Australia’s global university. World-leading research and stories of incredible students, staff and alumni. CRICOS Provider no. 00098G",2008-05-14 04:11:07,55446,1351,13078,True,2020-08-12,"Pasteurisation inactivates the virus that causes #COVID19, confirming milk bank processes have been safe throughout… https://t.co/XueOFktGtr",['COVID19'],TweetDeck,False,true information,pasteurisation inactivates virus causes confirming milk bank processes safe throughout,NEGATIVE,14,true information
Education Next,"Sialkot, Pakistan","Interested in studying abroad but not sure where to study?Our knowledgeable education counselors can help. Book your free appointment today.
+923170791767",2017-07-31 07:58:11,60,226,87,False,2020-08-22,"Study in Australia.
#studyabroad #STUDY #Australia 
#coronavirus #COVID19 https://t.co/cFUEltnQeE","['studyabroad', 'STUDY', 'Australia', 'coronavirus', 'COVID19']",Twitter Web App,False,true information,study australia,POSITIVE,21,true information
BW Education,भारत,"An education community for K-12, Higher Education, Skill Education, Professional Education and education for social responsibility to explore disruption in edu.",2017-03-27 06:45:17,238,9,46,False,2020-08-13,"National Education Policy 2020 – Are We Walking The Talk? Read More:
https://t.co/QxJquQdt3A
@HRDMinistry @anuragbatrayo 
#COVID19",['COVID19'],Twitter Web App,False,true information,national education policy 2020 walking talk read,POSITIVE,0,true information
Najy Benhassine (Stay Safe),"Islamabad, Pakistan",World Bank Country Director for #Pakistan,2020-07-30 22:08:02,3135,108,4,True,2020-08-12,"As #COVID19 cases in #SouthAsia increase exponentially, the @WorldBank's support to the region has grown to over $4… https://t.co/cSOzkxj3XV","['COVID19', 'SouthAsia']",Twitter Web App,False,true information,cases increase exponentially support region grown 4,POSITIVE,5,true information
Sambad English,Odisha,"Odisha Sun Times is now Sambad English. We cover Breaking News, Alerts & Feature Articles.

Join us on: https://t.co/dVPFiHHyyo",2013-11-12 08:17:29,35842,4,7,False,2020-08-09,"#Odisha | 60 new #COVID19 cases detected in #Koraput district 

Male: 39
Female: 21 https://t.co/JdogHT6Fgl","['Odisha', 'COVID19', 'Koraput']",Twitter for Android,False,true information,60 new cases detected district male 39 female 21,NEGATIVE,5,true information
SA Police Service 🇿🇦,"Pretoria, South Africa",Sharing info with followers committed to ensuring that people in SA are safe. Account is not monitored 24/7. Emergencies contact 10111 / nearest Police Station.,2011-06-20 08:25:53,667601,2413,5805,True,2020-08-10,#sapsNC SAPS female members displayed gender equality when they manned a static roadblock on the N8 road between th… https://t.co/52OPtpprv9,['sapsNC'],Twitter Web App,False,true information,saps female members displayed gender equality manned static roadblock n8 road th,NEGATIVE,21,true information
S,England,Some workers wearing  masks for 5+ shifts pw are going sick/admitted to hospital with PLEURISY due to air expelled unable to escape so absorbed back NICE?,2016-10-04 06:02:54,177,1538,864,False,2020-07-26,"So W/e 10/07 in UK #COVID19 kills 366 + Flu, Pneumonia, Cancer &amp; Heart Disease kills 7288 Which do you think… https://t.co/Y0rhVgvj8h",['COVID19'],Twitter Web App,False,true information,w e 10 07 uk kills 366 flu pneumonia cancer amp heart disease 7288 think,NEGATIVE,23,true information
Madhav V.,"Vishakhapatnam, India","Just another tech enthusiast.
No fake drama.",2017-01-08 19:20:02,41,344,2619,False,2020-07-28,"@GummallaSrijana  Hello madam, no PCR or rapid tests being conducted in private hospitals in  #Visakhapatnam #Vizag… https://t.co/HcZIMiCNdb","['Visakhapatnam', 'Vizag']",Twitter for Android,False,true information,hello madam pcr rapid tests conducted private hospitals,NEGATIVE,2,true information
COVID-19 Factoid Bot 🤖,,"Perspective provided for regular updates on #COVIDー19. New factoid every 3 hours.

COVID-19 statistics from @JHUSystems
#bot #coronavirus #covid_19",2020-04-12 21:16:29,4,0,1,False,2020-08-02,"Globally 🌐,
10,603,189 people have recovered from #COVIDー19,
⟶they would fill 52,491 New York subway cars (standing… https://t.co/vtUSs1ficU",['COVIDー19'],COVID19FactoidBot,False,true information,globally 10 603 189 people recovered would fill 52 491 new york subway cars standing,NEGATIVE,10,true information
KHAL 9ICE,"ENUGU,NIGERIA",One word #9ICE#,2015-01-24 16:19:47,705,0,152,False,2020-07-28,"648 new cases of #COVID19 reported in Nigeria
https://t.co/3QKZfr4vlW",['COVID19'],Mobile Web (M2),False,true information,648 new cases reported nigeria,NEGATIVE,5,true information
Brian E. Logan,"New York, NY","Episcopalian, Partner, Attorney, Scientist, Teacher, #resister. Block trolls, bigots, bots. RT ≠ endorsement. He/him/his USA!#BlackLivesMatter Tweets are my own",2012-12-18 20:09:13,3382,5002,622033,False,2020-08-22,"@BMLewis2 Trump = Death. That’s what Trump’s accomplished: 175,000 dead Americans from #COVID19. Tens of thousands… https://t.co/WuJ1hNLkqI",['COVID19'],Twitter for iPhone,False,true information,trump death accomplished 175 000 dead americans tens thousands,NEGATIVE,10,true information
Mollythecat,,"Observer of life and humans,",2020-07-28 19:01:37,4,20,7,False,2020-08-22,"Happy #Caturday , I've run off to seek #peace and #solace as #covid19 cases rising in my area 🙀and I've been subjec… https://t.co/5HZ8BpmG1d","['Caturday', 'peace', 'solace', 'covid19']",Twitter Web App,False,true information,happy run seek cases rising area subjec,POSITIVE,5,true information
Journalist Siraj Noorani,mumbai,Journalist @hathodapost & @4tvhyd Secretary At @sarvajanikseva #ngo #foodblogger Check Out My Page on https://t.co/iWxTerLbuo,2010-08-22 10:03:30,636,2682,3387,False,2020-08-09,"1,734 new #COVID19 positive cases reported in #Odisha, taking the total number of cases to 45,927 including 15,365… https://t.co/NmKnU8JYCT","['COVID19', 'Odisha']",Twitter for Android,False,true information,1 734 new positive cases reported taking total number 45 927 including 15 365,POSITIVE,5,true information
StoryTagger,"Brighton, England","The video learning platform that amplifies the human story
Designed by @LearnerLab.",2017-12-13 10:36:26,303,406,869,False,2020-08-11,What happens when everything you think you know about a life-changing event changes?  @carlhodler chats with… https://t.co/1bELQ2tOXP,,HubSpot,False,true information,happens everything think know life changing event changes chats,POSITIVE,24,true information
New Delhi Times,"New Delhi, India","New Delhi Times, the most authentic source of news from India since 1991.",2013-02-26 09:00:36,188423,195,10,True,2020-08-17,"National Geospatial Intelligence Agency solicits proposals to counter future pandemics
By @_Himansh_
#USA… https://t.co/d5wFvIzTbb",['USA'],WordPress.com,False,true information,national geospatial intelligence agency solicits proposals counter future pandemics,POSITIVE,1,true information
Doug Dirks,Calgary,"CBC Calgary afternoon radio host @cbchomestretch, CBC sports commentator, golf nut, McGill, MRU, Humber alum, BargainMan, Funny Ha-Ha, or Funny peculiar?",2011-05-27 21:45:16,7685,4002,11657,True,2020-08-06,"What you need to know about COVID-19 in Alberta on Thursday, August 6 | CBC News https://t.co/dz9ARMP2SX We're carr… https://t.co/p1dMSXwoy7",,Twitter Web App,False,true information,need know covid 19 alberta thursday august 6 cbc news carr,NEGATIVE,11,true information
Rose Shillito,,I’ll be using my common sense: not going to the pub OR driving to Barnard Castle. Herd immunity is still in play. Look after our loved ones & the NHS. #StaySafe,2009-04-03 10:53:17,7953,3845,40672,False,2020-07-26,So now ppl returning from holiday in Spain have to quarantine for 14 days. Why aren’t they tested on arrival at the… https://t.co/OUmFqMWvQR,,Twitter for iPhone,False,true information,ppl returning holiday spain quarantine 14 days tested arrival,NEGATIVE,13,true information
Nalini Kaushal,India,Founder - SetuWorks | CSR & Convergence Specialist | LEAD Associate |Six Sigma Black Belt Practioner| Medicine Free Life Advocate | Musafir | Life long Learner,2011-09-21 13:41:36,118,401,625,False,2020-08-17,Today #WallofGratitude thanks #leaders like  @ManishaMishr &amp; teams in #DigitalHealthcare industry for ensuring whee… https://t.co/dTmFqcYlJS,"['WallofGratitude', 'leaders', 'DigitalHealthcare']",Twitter Web App,False,true information,today thanks like amp teams industry ensuring whee,POSITIVE,4,true information
Howard Roark,US,"anti-Totalitarian- in all forms. Conservative personally, libertarian socially. If you ask me to pay for it then you need my approval. #NeverTrump",2011-03-26 14:07:15,2094,714,57080,False,2020-08-02,Birx says counties with a positivity rate of more than 5% should only have remote learning. #COVID19 https://t.co/dL9YtQmCZv,['COVID19'],Twitter for iPad,False,true information,birx says counties positivity rate 5 remote learning,NEGATIVE,0,true information
B.Nijat,,Translator at https://t.co/MEEnnLEoyx,2019-02-06 06:11:18,197,188,16057,False,2020-08-18,#COVID19 cases surpass 22 million globally https://t.co/xXunjWsEZg,['COVID19'],Twitter Web App,False,true information,cases surpass 22 million globally,POSITIVE,5,true information
Stephen Hume,"Yorkshire Dales, UK",Director @wensleydaleyarn. Former Technical Director of rural community Wireless ISP & Program/Project Manager. Geordie. Techie. Love travel.,2009-06-08 13:16:04,605,636,202,False,2020-08-22,"Contact tracing: England's new NHS Test and Trace app finally sees the light of day - 
The new NHS contact-tracing… https://t.co/A1XZhq38VG",,Twitter Web App,False,true information,contact tracing england new nhs test trace app finally sees light day,NEGATIVE,2,true information
Sasha,DFWAI,"'The hottest places in hell are reserved for those who, in times of great moral crisis, maintain their neutrality' - attributed to Dante; A true #Gemini",2010-05-15 15:21:57,2632,2147,72903,False,2020-07-25,@CUBUNO1 @A2Murph @MsNicole124 @DavidNakamura So masks protect the person wearing them even if someone else isn’t w… https://t.co/BQcD3FxkKW,,Twitter for iPhone,False,true information,masks protect person wearing even someone else w,NEGATIVE,8,true information
Tony Gatrell,Lancaster University,"Emeritus Professor of Geography and erstwhile Dean at Lancaster University. Amateur golfer, artist, school governor, charity volunteer.",2013-06-18 15:21:58,401,365,4366,False,2020-08-11,How many universities or other organisations had ‘pandemic’ on their (useful?) risk registers last year? #pandemic #COVID19 #riskmanagement,"['pandemic', 'COVID19', 'riskmanagement']",Twitter for iPhone,False,true information,many universities organisations pandemic useful risk registers last year,NEGATIVE,1,true information
NBT WORLD News,"Bangkok, Thailand","National News Bureau of Thailand  
Public Relation Department of Thailand

English-language TV programs can now be watched on NBT World via c-band set top boxes",2019-05-23 06:54:35,1344,38,749,True,2020-08-12,The Office of the Basic Education Commission (Obec) has instructed all schools to resume classroom lessons on Thurs… https://t.co/g9SvA8x3xC,,Twitter for Android,False,true information,office basic education commission obec instructed schools resume classroom lessons thurs,NEGATIVE,0,true information
Its still me...,United States,"1 issue voter. The rest falls into place.Criminals love #GunControl / A1A my fav road. #VCDL #GunOwners  bikinis yes,burkas NO. #GotAmmo",2017-12-15 21:17:02,605,509,42132,False,2020-08-30,"@SCMarshall130 @smellycarney This will be The USA if @JoeBiden happens to win. 
 #JoeBiden 
  #COVID19","['JoeBiden', 'COVID19']",Twitter for iPhone,False,true information,usa happens win,POSITIVE,10,true information
Dr HerbSistah@🏡😷,"Ellenwood, GA -East of ATL","Creator of WombLoveOlogy, Naturopath, Master Herbalist & Formulator, Momma, Writer, Fire-Eater, ☺ #wombloveology  Creator",2009-01-29 00:20:22,4055,4997,371425,False,2020-08-13,#Chinese officials say #chicken wings imported from #Brazil tested positive for #Covid19 https://t.co/CkYqxsNMcb via @Yahoo,"['Chinese', 'chicken', 'Brazil', 'Covid19']",Twitter for Android,False,true information,officials say wings imported tested positive via,NEGATIVE,2,true information
Covid-19 Bot,,Tweeting stats about Covid-19. A @joe_scotto product.,2020-03-11 20:27:58,38,1,2,False,2020-08-17,"Cases: 21,674,130 (+1,701) 
Deaths: 775,275 (+29) 
Recovered: 13,678,618 (+1,749) 
Active Cases: 7,995,512 (36.89%)… https://t.co/J62k917Db6",,Covid-19 Bot,False,true information,cases 21 674 130 1 701 deaths 775 275 29 recovered 13 678 618 749 active 7 995 512 36 89,NEGATIVE,17,true information
ASEAN Strategic,,"Intelligence, marketing, social media and communications services for ASEAN connectivity & investment in South East Asia. [Ed: Geoffrey Gold]",2011-06-07 11:28:55,20032,4008,2281,False,2020-08-17,Malaysia's Foreign Minister @HishammuddinH2O urges #ASEAN members to procure the #COVID19 vaccine as a bloc to incr… https://t.co/Y83QeFsQdp,"['ASEAN', 'COVID19']",TweetDeck,False,true information,malaysia foreign minister urges members procure vaccine bloc incr,NEGATIVE,3,true information
#CelebrateYourMilestones | Danny Heinsohn,"Reno, NV",20 years remission in 2020 | Keynote Speaker | Endurance Athlete | Entrepreneur | Explorer | Marketer | #SportsBiz |  Philanthropist | Founder @myhhinc,2010-06-06 12:38:54,1220,1587,2094,False,2020-08-10,Honored to be featured in this week's edition of @sbjsbd.  5 tips from lessons learned 20 years ago through brain c… https://t.co/IrWVQ1F6Xv,,Twitter for Android,False,true information,honored featured week edition 5 tips lessons learned 20 years ago brain c,POSITIVE,16,true information
MI6 Rogue △,🇬🇧,"An independent online source of news/communications covering:
• WANTED U.K.
• SECRET INTELLIGENCE SERVICE
• U.K. GOVT
• MILITARY
• POLICE
• GEOPOLITICS",2020-02-18 13:01:01,29921,2068,4800,False,2020-08-11,While each country needs to control its borders &amp; only allow the correct numbers of immigration it's infrastructure… https://t.co/3V4ooK2gIl,,Twitter for iPhone,False,true information,country needs control borders amp allow correct numbers immigration infrastructure,NEGATIVE,4,true information
@Hibob_hr,"New York, London, and Tel Aviv","#sayhitobob, the #peoplemanagement platform #HRIS that drives remote culture and engagement #hrtech #EmployeeEngagement",2015-11-02 10:57:03,1998,2298,3570,False,2020-08-17,"Many changes are happening right now, and employees all over the world want to know what will happen next. Here are… https://t.co/4yPLADR0Yq",,Oktopost,False,true information,many changes happening right employees world want know happen next,POSITIVE,26,true information
Maria Van Kerkhove,"Geneva, Switzerland","Infectious Disease Epidemiologist; COVID-19 Technical Lead @WHO, WHO Health Emergencies Programme. Mother of 2. Opinions are my own",2013-11-12 22:07:25,33958,500,3799,True,2020-07-25,"@WHO has outlined actions that have been successful in ⬇️ transmission &amp; saving lives

Let’s use the tools we have… https://t.co/PuqVd83oy0",,Twitter for iPhone,False,true information,outlined actions successful transmission amp saving lives let use tools,POSITIVE,4,true information
Cherry Health,"Grand Rapids, MI","Cherry Health is an independent, nonprofit FQHC located in Michigan, serving Barry, Eaton, Kent, Montcalm, Muskegon, Ottawa and Wayne counties.",2016-10-31 15:19:21,461,346,2312,False,2020-08-06,"Every 2 seconds, someone in the U.S. needs blood. The #COVID19 pandemic has impacted the nation’s blood supply beca… https://t.co/H7fr2V8S6p",['COVID19'],TweetDeck,False,true information,every 2 seconds someone u needs blood pandemic impacted nation supply beca,NEGATIVE,1,true information
Mid Day,"Mumbai, India","Get all the Latest City & National News, Best Entertainment and Sports Stories on https://t.co/MNVrLYAQvZ #MaximumCityMaximumEntertainment",2009-04-16 03:48:36,667372,129,1273,True,2020-07-27,"How Nation-Wide Lockdown Forced 1.8 Million To Continue Pregnancy

Via. Prutha Bhosley 

#Coronavirus #CoronaUpdate… https://t.co/7k4FC77Vph","['Coronavirus', 'CoronaUpdate']",Hootsuite Inc.,False,true information,nation wide lockdown forced 1 8 million continue pregnancy via prutha bhosley,NEGATIVE,1,true information
Camille Irens,"London, England",,2014-05-15 16:59:04,11,47,23,False,2020-08-13,"🌎 #EMarkets | Emerging Markets have been hit hard by the #Covid19 pandemic, but as we see all around the world, the… https://t.co/QMxShToJzc","['EMarkets', 'Covid19']",Hootsuite Inc.,False,true information,emerging markets hit hard pandemic see around world,POSITIVE,1,true information
Karthik Raj Manoharan,"Chennai, Tamilnadu, INDIA",Peri-Operative Physician. Eco-socialist. Epistemologist. Political Aristarch.,2009-07-01 23:20:50,260,60,150,False,2020-08-11,"Huge jump in number of cases in Andhra Pradesh..There is under-reporting of cases and deaths
#Covid19AP… https://t.co/j2lufqCyud",['Covid19AP'],Twitter for Android,False,true information,huge jump number cases andhra pradesh reporting deaths,NEGATIVE,25,true information
𝕒𝕛𝕚𝕥𝟠 Palestinians Are Semites.,USS Britain,,2009-06-22 19:18:12,1320,876,19663,False,2020-08-04,We're just geese that lay golden eggs to the executive class #Covid_19 #COVID19 #ToryRapist,"['Covid_19', 'COVID19', 'ToryRapist']",Twitter Web App,False,true information,geese lay golden eggs executive class,POSITIVE,0,true information
COVID Scale,Earth,A bot designed to put the #COVID19 pandemic's effect on the United States into historical perspective. Stats from @Worldometers,2017-09-15 19:54:39,1007,2,8,False,2020-08-16,"On @realDonaldTrump's watch, 172,606 Americans have died from #COVID19 (22.4% of all deaths worldwide). That is abo… https://t.co/gaydE8iTSf",['COVID19'],HN_Comments,False,true information,watch 172 606 americans died 22 4 deaths worldwide abo,NEGATIVE,10,true information
Covid19inkenya,Kenya,"A portal where policymakers,health workers,and the public can get credible multimedia information about the COVID-19 pandemic and what they can do to manage it.",2020-06-03 11:19:37,10,93,181,False,2020-08-17,"Did you know the Coronavirus needs human cells to survive?

#KaaNyumbaniKenya #COVID19  #KomeshaCorona #TheNewNormal https://t.co/FdwoRIopsO","['KaaNyumbaniKenya', 'COVID19', 'KomeshaCorona', 'TheNewNormal']",Hootsuite Inc.,False,true information,know coronavirus needs human cells survive,NEGATIVE,7,true information
Suja Chandy,"Madrid, Spain","Passionately curious learner in a digital world; Believes a ‘can do’ attitude is half battle won; Fmr MD NissanDigital,Ex @InvestIndia & KPMG. Views personal.",2009-01-11 06:50:30,1473,296,9607,False,2020-08-30,"#HappyOnam to all #Malayalis celebrating this festival of bounty and harmony! This year, celebrations may be muted… https://t.co/ZMYLmNmmuG","['HappyOnam', 'Malayalis']",Twitter for iPhone,False,true information,celebrating festival bounty harmony year celebrations may muted,NEGATIVE,15,true information
LatestLY,"Mumbai, India","https://t.co/U4rHOvEUQR focuses on the What, When, Who and How of a trending story, and helps readers with analyses that go beyond the domain of news. https://t.co/OCtmVDjYfd",2017-02-07 05:41:28,62930,350,99,True,2020-08-12,Fact Check: Image of human trial volunteer for Russia's COVID-19 vaccine shared as pic of President Vladimir Putin'… https://t.co/A6btj8IOqs,,TweetDeck,False,true information,fact check image human trial volunteer russia covid 19 vaccine shared pic president vladimir putin,NEGATIVE,3,true information
Nasty Ms. Jones (Elle) ✊🏿♥️✊🏾💛✊🏽💚✊🏼💙✊🏻💜,The corner of Nasty & Snitty,"Mom, wife, sports fan, binger of tv, documentary enthusiast, political rage tweeter, hashtag junkie. ♥️ Is ♥️
🌊 #resist #vote #BLM #FBR",2012-02-26 21:10:05,3986,4960,45993,False,2020-08-02,"Will you send your children to in person school? 🏫🎒👨‍🏫👩‍🏫🚸✏️

#SchoolReopening #SchoolsMustShutdown #SchoolChoice… https://t.co/qBZXxJ3vHX","['SchoolReopening', 'SchoolsMustShutdown', 'SchoolChoice']",Twitter Web App,False,true information,send children person school,NEGATIVE,0,true information
APO Group English,#AFRICA #MENA,"Latest #Africa & #MENA related #News releases issued by companies, govs, intl orgs, NGOs & #UN #PR FR:@APO_source_fr PT:@APO_source_pt AR:@APO_source_ar",2011-02-22 09:09:45,10716,6,2038,True,2020-08-17,"Coronavirus - Gambia: Daily Case Update as of 16th August 2020 

@MohGambia @MoetiTshidi @WHOAFRO @DrTedros @WHO… https://t.co/nEME1RFfPl",,TweetDeck,False,true information,coronavirus gambia daily case update 16th august 2020,NEGATIVE,7,true information
UNIDO,"Vienna, Austria",The United Nations Industrial Development Organization works to reduce poverty through #inclusive & #sustainable industrial development #SDG9,2008-09-05 16:12:43,87639,1529,8793,True,2020-08-13,“Targeted green industrial policies that foster innovation &amp; circularity should be at the forefront to build sustai… https://t.co/6FLJ6behh8,,Twitter Web App,False,true information,targeted green industrial policies foster innovation amp circularity forefront build sustai,POSITIVE,6,true information
AUTODOCUMENT,"Lagos, Nigeria","Vehicle particulars facilitation and delivery.
Vehicle sales.
contact: 09053030471
location: Alausa, Ikeja.",2020-06-19 20:53:57,110,142,82,False,2020-08-12,"@Otunbakush1 Let get your vehicle papers done and delivered to your place of convenience
We got you covered.
We are… https://t.co/BDpAwRVGeQ",,Twitter for Android,False,true information,let get vehicle papers done delivered place convenience got covered,NEGATIVE,12,true information
CNBC-TV18,India,The CNBC-TV18 news ticker on Twitter. The news breaks here first.,2009-06-05 06:48:11,869333,554,189,True,2020-08-04,".@WockhardtHosp will be 'fill finishing' vaccine that AstraZeneca &amp; @UniofOxford co Vaccitech will give it, chief H… https://t.co/SIVvjUOOtl",,Twitter Web App,False,true information,fill finishing vaccine astrazeneca amp co vaccitech give chief h,NEGATIVE,3,true information
maura,"Los Angeles, CA",,2014-08-02 20:01:13,157,222,5084,False,2020-07-25,Give $2000/month to every American #moneyforthepeople #covid19 - Sign the Petition! https://t.co/x4ywqdmGOa via @Change,"['moneyforthepeople', 'covid19']",Twitter for iPhone,False,true information,give 2000 month every american sign petition via,NEGATIVE,12,true information
Fort Ross Ventures,,"Fort Ross Ventures brings together Silicon Valley venture expertise with an extensive network of relationships in the U.S., Israel, and Eastern Europe.",2020-03-17 20:56:37,18,23,1,False,2020-08-10,"As the #COVID19 pandemic highlights the need for transformative mobility technologies, @comstocksmag says… https://t.co/lM6Mq1apSN",['COVID19'],Twitter Web App,False,true information,pandemic highlights need transformative mobility technologies says,POSITIVE,1,true information
Sean Long #BLACKLIVESMATTER,"San Jose, Cali",I want to create! 🎸Musician📽Content Creator ✖️✖️✖️Straight Edge🐶Corgi Chewie & 2 Cats😻😻 https://t.co/0JFsRj00gm Instagram/Facebook/Snap SEANxLONG,2008-09-22 07:52:26,7026,1748,9992,False,2020-08-09,#NewZealand is a #MagicalPlace it’s where they filmed #MiddleEarth &amp; #PowerRangers but it’s shown you can be free o… https://t.co/z1aEKPUG5o,"['NewZealand', 'MagicalPlace', 'MiddleEarth', 'PowerRangers']",Twitter for iPhone,False,true information,filmed amp shown free,NEGATIVE,4,true information
Hardik Jain,,,2019-08-12 07:01:07,0,10,2,False,2020-08-02,"Online classes demands hefty internet expenses
We request the NITs to REDUCE PART OF THE EXCESS AND OTHER FEE to co… https://t.co/IA50SVPtZz",,Twitter Web App,False,true information,online classes demands hefty internet expenses request nits reduce part excess fee co,NEGATIVE,0,true information
Blood Donors India,"Mumbai, India","Focused on matching blood donors with those in need. No followers here, only contributors. Spread the word, help save lives. We save 8/day.",2008-12-23 07:55:39,1219771,2071,19642,True,2020-08-16,"#Patna
Need #Blood Type :  B-positive
At : AIIMS 
Blood Component : Need Plasma from B+ve #COVID19 recovered patien… https://t.co/vFJiYFf6F5","['Patna', 'Blood', 'COVID19']",Blood Donors India,False,true information,need type b positive aiims blood component plasma recovered patien,NEGATIVE,2,true information
Mr Nana Marfo👨🏿‍💻🧔🏿🧔🏿,"Lewisham, London","Disability advocate.  @ndawards 2018 finalist.@MetroOpinion writer,
@Lewishamcouncil Disabled people's commissioner
All views shared are mine",2016-05-16 17:23:59,1110,5001,2807,False,2020-08-22,"@MayorofLondon @SadiqKhan  can I say a massive thank you to you and your team for granting me this award.
To inspir… https://t.co/88c8EgVn6V",,Twitter for Android,False,true information,say massive thank team granting award inspir,POSITIVE,22,true information
TREK WITH BEK PROJECT,"Clearwater, Florida","trek & connect w/ 💧stories & solutions that spans the globe | eco & 💧solutions strategist | clearwater, fl",2017-11-05 14:17:16,31,91,29,False,2020-07-27,"JULY UPDATES

Explore more ⬇️
https://t.co/A36cDfbaV0

-Bek, Eco &amp; Water Solutions Strategist 

😷🦠🚱🚰💧🇺🇸🌍
#COVID19… https://t.co/m5X0hnHFZ3",['COVID19'],Twitter Web App,False,true information,july updates explore bek eco amp water solutions strategist,POSITIVE,6,true information
DBR,"Atlanta, GA",Researcher with a focus on public health.,2016-01-09 23:07:52,102,71,575,False,2020-08-02,"Sun #Georgia 3:00 pm report 8/2.  193,177 cumulative cases (+3,165), 3,840 deaths (+15), Hosp 19,064 (+64) #CFR  2.… https://t.co/Vs32YovHyH","['Georgia', 'CFR']",Twitter Web App,False,true information,sun 3 00 pm report 8 2 193 177 cumulative cases 165 840 deaths 15 hosp 19 064 64,NEGATIVE,17,true information
Paul wandering Asia,Thailand ,"From Cheltenham Retired 30 years Royal Air Force Now on a #onewayticket around Asia, Vietnam Cambodia Indonesia or Thailand, I will be in one of them somewhere",2010-03-04 16:23:07,9676,5607,9457,False,2020-07-26,"Todays #covid19 numbers in #Thailand a further 9 infected yet again in state quarantine. 0 Deaths 

Weather is much… https://t.co/mI5rXNG5Z0","['covid19', 'Thailand']",Twitter Web App,False,true information,todays numbers 9 infected yet state quarantine 0 deaths weather much,NEGATIVE,13,true information
AllNews Nigeria,Nigeria,Nigeria's online news media. ||Follow us on https://t.co/v9g2fHt5cl || https://t.co/0RhVMhuxoF || Whatsapp: 08159890093 || YouTube: https://t.co/ymxLzY62Qx,2019-10-29 11:30:52,1235,48,8558,False,2020-08-22,"Latest Coronavirus News Update For Sat, 22 August 2020
https://t.co/NGdy4Z7C6M

#COVID19",['COVID19'],TweetDeck,False,true information,latest coronavirus news update sat 22 august 2020,NEGATIVE,7,true information
Greatest Hits Radio News,United Kingdom,Breaking news from the Greatest Hits Radio news team across the UK.,2018-11-16 04:11:31,515,685,12,False,2020-07-28,A new study suggests the #Covid19 crisis is accelerating migration away from #London - mainly due to the large numb… https://t.co/w2py6KpsB1,"['Covid19', 'London']",TweetDeck,False,true information,new study suggests crisis accelerating migration away mainly due large numb,NEGATIVE,1,true information
Johnpaul omollo,"Nairobi, Kenya",A Public Health Professional; Health systems strengthening specialist; UHC advisory Panel Member; Health R&D officer @PATHtweets. All views in tweets are my own,2012-01-25 11:48:20,875,929,1406,False,2020-08-04,"Kenya's @MOH_Kenya  has done great job in responding and reducing the impact of #COVID19.the fight is still on,it i… https://t.co/qg06djDSXa",['COVID19'],Twitter Web App,False,true information,kenya done great job responding reducing impact fight still,POSITIVE,22,true information
gingerandthesea.com 👩‍🦰 ⛵,BIKINI BOTTOM ⛵,"A redhead 👩‍🦰, her husband🙋‍♂️, and puppy dog🐶 
Sailing around the world🌎 in our Manta Catamaran⛵ 

Click 《FOLLOW》 to watch our adventure!",2020-07-05 17:14:39,77,117,205,False,2020-08-16,"SEA TRIALS ! ⛵

Up the barge canal in Port Canaveral !⛵

#sailing #boating #catamaran #yachtlife #saltlife… https://t.co/Tn2krMTrT2","['sailing', 'boating', 'catamaran', 'yachtlife', 'saltlife']",Twitter for Android,False,true information,sea trials barge canal port canaveral,POSITIVE,6,true information
Eat My News,,​Eat My News​ ​is ​a community driven media platform. Become a member & join our team: https://t.co/qxaLc1BtQI,2015-06-13 15:16:45,432,105,92,False,2020-07-28,"Modern Inc. and Pfizer Inc. entered the third and most important phase of the trial, consisting of 30,000 volunteer… https://t.co/Ln0LMJQTJD",,Twitter for Android,False,true information,modern inc pfizer entered third important phase trial consisting 30 000 volunteer,NEGATIVE,3,true information
Hotpage News,United States,Top 50 Headlines of the Day #COVID19 #Coronavirus,2009-03-12 14:16:30,26296,13318,1,False,2020-07-25,"#Florida tops 400,000 coronavirus cases after governor says state is moving in 'better direction' - #COVID19 #Covid… https://t.co/ARiGlyKgbq","['Florida', 'COVID19', 'Covid']",Twitter Web App,False,true information,tops 400 000 coronavirus cases governor says state moving better direction,POSITIVE,7,true information
Healthforce Center,"San Francisco, CA",Healthforce Center at UCSF is the leading source for research insights into the evolving health care workforce and for pioneering programs that empower leaders,2015-08-11 20:58:56,592,308,311,False,2020-07-31,.@JoanneSpetz calls for #nursing home workers to be be paid a living wage in @TIME. https://t.co/EyVIEemB0I  #covid19,"['nursing', 'covid19']",Hootsuite Inc.,False,true information,calls home workers paid living wage,NEGATIVE,26,true information
EnrichrBot,"New York, NY USA",Daily I submit an #Enrichr gene set for analysis with @MaayanLab #Enrichr. l also follow @SbotGwa and convert called variants to genes for #Enrichr analysis.,2019-07-02 14:09:47,298,388,201,False,2020-08-02,Experimental and approved drugs mentioned in the context of #COVID19 on 08-01-2020 collected by @EnrichrBot using t… https://t.co/RUpRs2bz0h,['COVID19'],EnrichrBot,False,true information,experimental approved drugs mentioned context 08 01 2020 collected using,NEGATIVE,18,true information
